name,entity_type,gender,location,authority_role,num_trial_appearances,is_super_witness,personal_suspicion,was_witness_then_accused
"Beniste femme Claude Jeandel du Chasnoy
Told story of how 5 or 6 years before he",witness,female,"Chasnoy
Told",,1,False,True,False
Jean Demenge Noel,witness,male,Chanoy,,1,False,False,False
Mengeon Maire Aulbry,witness,unknown,Labarde,,1,False,False,False
Martin Tatay de la Warde,witness,unknown,Saulcy,,1,False,False,False
Nicolas Mongeat de la Warde,witness,male,Saulcy,,1,False,False,False
Elizabeth femme Dieudonné la Brux de la Warde,witness,female,Saulcy,,1,False,False,False
Hidoult Jean Noel,witness,male,Chanoy,,1,False,True,False
Jehennon femme Jacquot Ferry,witness,female,Chasnoy,,1,False,False,False
Estienne Hidoult native,witness,unknown,St,,1,False,True,False
Jenotte femme Jean Sterbey de la Grandefosse,witness,female,,,1,False,False,False
Beniste femme Dieudonné Valence,witness,female,,,1,False,False,False
Claudatte femme Claudon le Charpentier of la Grandefosse,witness,female,,,1,False,False,False
Jehennon fille Claudon Agathe de la Grandefosse,witness,female,,,1,False,False,False
Jean Musnier,witness,male,,,1,False,False,False
Mathieu Sterby de la Grandefosse,witness,unknown,,,1,False,False,False
Jean Pieron de la Grandefosse,witness,male,,,1,False,False,False
Jehennon wife of previous witness,witness,unknown,,,1,False,False,False
Benay Grand Maire de la bonne fontaine,witness,unknown,,,1,False,False,False
Mengeatte femme Liegey Grand Maire de la Grandefosse,witness,female,,,1,False,False,False
Jehennon femme Mengeon Pierron de la Grandefosse,witness,female,,,1,False,False,False
Marguitte femme Colin Choppat,witness,female,,,1,False,False,False
Barbon femme Jean Claude,witness,female,,,1,False,False,False
Colin Chopppat marechal de la Bourgonce,witness,unknown,,,1,False,False,False
Claudatte femme Colas Henry de l'Hoste,witness,female,Bois,,1,False,False,False
"had told
her of children's dispute in which Jacquotte's youngest son Curien was",witness,unknown,,,1,False,False,False
Jennon femme Jean Rolbey de l'Hoste,witness,female,Bois,,1,False,True,False
Jennon femme Jean Galdrimey de l'Hoste,witness,female,Bois,,1,False,False,False
Jennon femme Mengeon Galdrimey de l'Hoste,witness,female,Bois,,1,False,False,False
Henry Colas Henry mareschal a l'Hoste,witness,unknown,Bois,,1,False,False,False
Colas Henry mareschal a l'Hoste,witness,unknown,Bois,,1,False,False,False
Jennon fille,witness,female,Henry Colas,,1,False,False,False
Jean Rolbey de l'Hoste,witness,male,Bois,,1,False,False,False
Colas Mengeon Henry de l'Hoste,witness,unknown,Bois,,1,False,False,False
Colas fils du precedent,witness,male,,,1,False,False,False
Jean Galdrimey de l'Hoste,witness,male,Bois,,1,False,False,False
Mengeon Galdrimey de l'Hoste,witness,unknown,Bois,,1,False,False,False
Demenge fils du precedent,witness,male,,,1,False,False,False
Mengeon fils,witness,female,Catherine Gelyat,,1,False,False,False
Anthoine fils Jean Claude demeurant a la Bourgonce,witness,male,,,1,False,False,False
Demenge Fallajeux le Jeune de l'Hoste,witness,male,Bois,,1,False,False,False
Claudatte,witness,female,,,1,False,False,False
Vincent Laurent,witness,unknown,Entre-deux-,,1,False,True,False
Didier Simon,witness,unknown,Mandray,,1,False,False,False
Nicolas le Rouyer,witness,male,Entre-deux-,,1,False,False,False
Mengeatte femme Vincent Jeandel,witness,female,,,1,False,True,False
Claude Jean Dieudonné Laurent,witness,male,Entre-deux-,,1,False,False,False
Nicolas Claude Henry,witness,male,Entre-deux-,,1,False,False,False
Jean Colin Dieudonné,witness,male,Entre-deux-,,1,False,False,False
Demenge Gerard,witness,male,Entre-deux-,,1,False,True,False
Thoussaincte veuve Demenge Collenot,witness,female,Entre-deux-,,1,False,False,False
Dieudonne Demenge Collenat,witness,male,Entre-deux-,,1,False,True,False
Le maire Mengel Houssemand,witness,unknown,Mandray,mayor,1,False,False,False
Didier Henry,witness,unknown,Fouchifol,,2,False,False,False
Marion femme Jean,witness,female,Treux,,1,False,False,False
Henry Finance le jeune,witness,unknown,Mandray,,1,False,False,False
Jean Bertremin grand homme,witness,male,Fouchifol,,1,False,False,False
Mengeon Dion,witness,unknown,Fouchifol,,1,False,False,False
Jehennon femme Claude Mathis,witness,female,Fouchifol,,1,False,False,False
Jehennon femme Colas Henry Finance,witness,female,Mandray,,1,False,False,False
Claude Colin Mengeon,witness,male,Fouchifol,,1,False,False,False
Valentin Claude Colin,witness,male,Fouchifol,,1,False,False,False
Jean Bertremin Grand Homme,witness,male,Fouchifol,,1,False,False,False
Claude Mathis,witness,male,Fouchifol,,1,False,False,False
Mengeon Henry,witness,unknown,Fouchifol,,1,False,False,False
Claudon Simonel de la Fosse,witness,male,,,1,False,False,False
Anthoine Robert,witness,unknown,Moyenmoutier,,1,False,False,False
Barbe veuve Demenge Surien,witness,female,Moyenmoutier,,1,False,False,False
Barthelemin Husson,witness,unknown,Moyenmoutier,,1,False,False,False
Jean La Bolle,witness,male,,,1,False,False,False
Claudatte femme Francois l'Hoste,witness,female,Moyenmoutier,,1,False,False,False
Chrestienne femme Jean Blaise,witness,female,Moyenmoutier,,1,False,False,False
Claude Mourchat,witness,male,Moyenmoutier,,1,False,False,False
Elie femme Colas,witness,female,Avould,,1,False,False,False
Marguitte fille feu Jean Voirin,witness,female,Moyenmoutier,,1,False,False,False
Claudatte femme Colas Vaultin,witness,female,Moyenmoutier,,1,False,False,False
Jennon femme Claudon Mourchat,witness,female,,,1,False,False,False
Jennon femme Colas Chrestien mulnier,witness,female,Moyenmoutier,,1,False,True,False
Colas Marchal,witness,unknown,Moyenmoutier,,1,False,True,False
Claudon Thonnere,witness,male,Moyenmoutier,,2,False,False,False
Francois,witness,unknown,Beze,,1,False,False,False
Claudon Francois,witness,male,,,1,False,False,False
Pauline femme Jean,witness,female,Train,,1,False,False,False
Catherine femme Demenge Jean Arnoulx,witness,female,Mesnil,,1,False,False,False
Jacquotte femme Jean Helley,witness,female,Mesnil,,1,False,False,False
Girard Franceon,witness,unknown,Mesnil,,1,False,False,False
Curien,witness,unknown,Champ,,1,False,False,False
Claudon Colas Colin,witness,male,Vivier,,1,False,False,False
Colin Dentandt officier a la Fosse,witness,unknown,,,1,False,False,False
Mengeon Bandesapt,witness,unknown,Mesnil,,1,False,False,False
Mengeotte femme Girard Franceon,witness,female,Mesnil,,1,False,False,False
Mengeon Jean Arnoulx,witness,male,Mesnil,,1,False,True,False
Claudon Hennemant mulnier au Vivier,witness,male,,,1,False,False,False
Jennon femme Bastien Mathis,witness,female,Vivier,,1,False,False,False
Barbeline femme Claudon Haxo,witness,female,Vivier,,1,False,False,False
Mengeon fils Mengeon Francois de la Fosse,witness,male,,,1,False,False,False
Nicolas Marquis,witness,male,Pajaille,,1,False,False,False
Gerard Godat drappier,witness,unknown,Raon,,1,False,False,False
Barbe femme Idoul Odinat,witness,female,,,1,False,False,False
Jennon femme Gerard Godat,witness,female,,,1,False,False,False
Jean de la Court,witness,male,Raon,,1,False,False,False
Demenge Didon boulangier,witness,male,Raon,,1,False,False,False
Bastienne femme Colas Moictrier,witness,female,Raon,,1,False,False,False
Blaisette femme Demenge Didon,witness,female,,,1,False,False,False
Charles Commis,witness,unknown,Raon,,1,False,False,False
Mengeatte femme Nicolas Bernard,witness,female,Raon,,1,False,False,False
Thomas Jacquat,witness,unknown,Raon,,1,False,True,False
Marguitte femme Demenge Voirat,witness,female,Raon,,1,False,False,False
Clemence femme Thomas Jacquat,witness,female,Raon,,1,False,False,False
Jehenne veuve Claude Brabant tabellion,witness,female,Raon,,1,False,False,False
Chrestienne femme Jean Tourneur,witness,female,,,1,False,True,False
Jean Pierson,witness,male,Raon,,1,False,False,False
Babon femme Mre Pierre Charles,witness,female,Raon,,1,False,True,False
Barbe Braconnier,witness,female,Raon,,1,False,False,False
Idoul Odinat,witness,unknown,Raon,,1,False,False,False
Michel Parmentier,witness,unknown,Raon,,2,False,False,False
Marguitte femme Charles Commis,witness,female,,,1,False,False,False
Claudatte femme Jean de la Court,witness,female,,,1,False,False,False
Claudatte femme Claudon Quentin,witness,female,,,1,False,False,False
Demenge Potier partie formelle,witness,male,,,1,False,False,False
Collatte veuve Adam Bessat,witness,female,,,1,False,False,False
Helleny femme,witness,female,Damien,,1,False,False,False
Claudel Aubert,witness,male,,,1,False,False,False
Claudon Gerard Jalley,witness,male,,,1,False,False,False
Mathis Jeandel,witness,male,,,1,False,False,False
Margueritte femme Diez Thomas,witness,female,,,1,False,True,False
Jehennon fille Jean Vagnier,witness,female,,,1,False,False,False
Marguitte fille Jean Vagnier,witness,female,,,1,False,False,False
Nicolas fils Thomas Jean Thomas de la Voeuvre,witness,male,,,1,False,False,False
Catherine fille feu Michiel Petit Michiel,witness,female,,,1,False,False,False
Estiennette fille Jean Holbin de la Pescherie,witness,female,,,1,False,False,False
Mengeon fils Dieudonné Jean Demenge de la Pescherie,witness,male,,,1,False,False,False
Jehennon femme Didier,witness,female,Bedecourt,,1,False,False,False
Marion femme Claudon Jalley,witness,female,,,1,False,False,False
Zabel fille Jean Didier Martin,witness,female,,,1,False,True,False
Colatte femme Colas Holbin Valdeliepvre,witness,female,,,1,False,False,False
Colatte femme Mathis Jeandel,witness,female,,,1,False,False,False
Damien le Menestrel,witness,unknown,,,1,False,False,False
Nicolas Robinet bourgeois,witness,male,St Dié,,1,False,False,False
Claudon Simonin,witness,male,,,1,False,False,False
"Ysabel femme au maire Demenge Grand Prey
Knew nothing against him",witness,female,,,1,False,False,False
Demenge Grand Prey maire,witness,male,,,1,False,False,False
Nicolas Grand Prey fils du precedent,witness,male,,,1,False,False,False
Jean Demenge Gerard,witness,male,,,1,False,False,False
Dieudonné Demenge Gerard,witness,male,,,1,False,False,False
Heillenix jeune fille de feu Demenge Jean Colas,witness,female,,,1,False,False,False
Estienne Quenouel,witness,unknown,,,1,False,False,False
Annon femme au maire Pieresson Michelet,witness,female,,,1,False,True,False
Barbon femme Claudin Vernier,witness,female,,,1,False,False,False
Nicolas Vernier,witness,male,,,1,False,False,False
Didier Jean Thierry,witness,male,,,1,False,False,False
Pieron de la Voivre,witness,unknown,,,1,False,False,False
Le maire Anthoine Hamo,witness,unknown,,mayor,1,False,False,False
Demenge Jean Didier le tixerand,witness,male,,,1,False,False,False
Claude femme du precedent,witness,female,,,1,False,False,False
Catherine femme Colas Gaixotte mareschal,witness,female,,,1,False,False,False
Nicolas Gros Didier,witness,male,,,1,False,False,False
Demenge Bertrand,witness,male,,,1,False,False,False
Collatte femme du precedent,witness,female,,,1,False,False,False
Jehennon femme Demenge Mandray,witness,female,,,1,False,False,False
Beniste femme Martiolle Francois,witness,female,,,1,False,False,False
Jean Thoussainct Colin Michiel,witness,male,,,1,False,True,False
Elizabetz,witness,unknown,,,1,False,False,False
Mathiatte veuve Dion François Gaixotte,witness,female,,,1,False,False,False
Colas Sibille,witness,unknown,,,1,False,False,False
Alizon femme Demenge Chottey,witness,female,,,1,False,False,False
Demenge Jacot Colas Jacot,witness,male,,,1,False,False,False
Catherine femme Claudel Jacquelin,witness,female,,,1,False,False,False
Claudel Jacquelin,witness,male,,,1,False,False,False
Jehennon femme Jean Bontemps,witness,female,,,1,False,False,False
Catherine veuve Thoussainct Colin Michiel Bejalley,witness,female,,,1,False,False,False
Claude Jean Gaixotte,witness,male,,,1,False,False,False
Demenge Toussainct Colin Michiel,witness,male,,,1,False,False,False
Valentine femme Jean Michiel,witness,female,,,2,False,False,False
Colatte femme Claude le maire,witness,female,,,1,False,False,False
Colas Gaixotte,witness,unknown,,,1,False,False,False
Demenge Chotté,witness,male,,,2,False,False,False
Claudel Jaclin,witness,male,,,1,False,False,False
Rozon femme Demenge Colas Gaixotte,witness,female,,,1,False,False,False
Zabel veuve Jean,witness,female,Prey,,1,False,False,False
Colas Toussainct Didier Bejolley,witness,unknown,,,1,False,False,False
Beniste femme Marthiolle François marchant,witness,female,,,1,False,False,False
Jean Bon Temps,witness,male,,,1,False,False,False
Barbelline femme Claude Jean Michiel,witness,female,,,1,False,False,False
Colas Jean Didier Laine,witness,male,,,1,False,False,False
Didier Bejollé,witness,unknown,,,1,False,False,False
Claude le Maire,witness,male,,,1,False,False,False
Demenge Colas Gaixotte,witness,male,,,1,False,False,False
Margueritte femme Jacot le Seigneur,witness,female,,,1,False,False,False
Jehennon femme Jean,witness,female,Biehay,,1,False,False,False
Marie veuve Jacot Colas,witness,female,,,1,False,True,False
Valençaine femme Didier,witness,female,Prey,,1,False,False,False
Claude Jehu,witness,male,,,1,False,False,False
Colas Jean Jaclin,witness,male,,,1,False,False,False
Demenge Grand Martin,witness,male,,,1,False,False,False
Demenge Jean Didier le tixerant,witness,male,,,1,False,False,False
Urbain le Souche,witness,unknown,,,1,False,False,False
Bablon femme Jean Mathieu,witness,female,Moyenmoustier,,1,False,False,False
Colas Epvron,witness,unknown,,,1,False,False,False
Richard Jean Collate,witness,male,,,1,False,False,False
Jean Voirin,witness,male,,,1,False,False,False
Colas Collin,witness,unknown,,,1,False,False,False
Jean le Maire le viel,witness,male,,,1,False,False,False
Demenge Jacquat,witness,male,,,2,False,False,False
Mongeon Jean,witness,male,,,1,False,False,False
Honn. Nicolas Andreu mayeur,witness,male,,,1,False,False,False
Beniste femme Andreu Pieron,witness,female,,,1,False,False,False
Jehenne femme Jean Pieron,witness,female,,,1,False,False,False
Vincent Harmant,witness,unknown,Moyenmoustier,,1,False,True,False
Beniste femme Colas Jean Mongeay,witness,female,Moyenmoustier,,1,False,False,False
Claudatte femme Colas Valtin,witness,female,,,1,False,False,False
Antoine Robert,witness,male,,,1,False,False,False
Babelon femme Demenge Barbouiller,witness,female,Raon,,1,False,False,False
Idoul Jannel,witness,female,St Blaise,,1,False,False,False
Idoul Jean Martin,witness,male,St Blaise,,1,False,False,False
Colas Barthelemin,witness,unknown,Moyenmoutier,,1,False,False,False
Laurant Periny,witness,unknown,,,1,False,False,False
Thienatte femme Demenge Ganaire,witness,female,,,1,False,False,False
Alison femme Gregoire Xeuxel,witness,female,,,1,False,False,False
Claudon femme Dieudonné François,witness,female,Moyenmoutier,,1,False,False,False
Catherine femme Mengeon Bouray,witness,female,St Blaise,,1,False,False,False
Claudon Johel,witness,male,Moyenmoutier,,1,False,False,False
"Mengeon le Clerc de St Blaise
Did not suspect her",witness,unknown,St Blaise,,1,False,False,False
"Barthelemin Husson de Moyenmoutier
Reputation several years",witness,unknown,"Moyenmoutier
Reputation",,1,False,False,False
Claudatte femme Colas Noel,witness,female,Moyenmoutier,,1,False,True,False
Mengeon Bouray,witness,unknown,St Blaise,,1,False,False,False
"femme Henry Mongeay de St Blaise
6 years earlier first husband Mongeon de la Voe",witness,female,St Blaise,,1,False,False,False
"Claudon Tontelat de Moyenmoutier
18 months earlier had exchanged a horse with he",witness,male,Moyenmoutier,,1,False,False,False
Nicolas Simeon,witness,male,Moyenmoutier,,1,False,False,False
Jean Apvril,witness,male,,,1,False,False,False
Nicolas Vuillaumé,witness,male,,,1,False,False,False
Zabel femme Claude Prevost,witness,female,,,1,False,False,False
Mongeatte femme Nicolas Vuillaumé,witness,female,,,1,False,False,False
Claudon Chrestien,witness,male,,,1,False,False,False
Humbert Dedion,witness,unknown,,,1,False,False,False
Jean Chaudron,witness,male,,,1,False,False,False
Demenge Vuillaumé,witness,male,,,1,False,False,False
Claudon Valtin moictrier,witness,male,Neufmaison,,1,False,False,False
